90;68;2;48;48
96;34;67;28;48
7;11;33;33;7
62;81;12;33;47
12;19;87;3;16
58;25;14;16;15
71;81;33;44;13
37;7;94;4;28
68;6;72;11;17
33;66;39;32;46
68;68;45;35;41
81;86;46;43;16
52;45;76;3;44
52;48;72;24;45
48;89;91;33;23
97;98;71;34;16
81;87;52;38;36
79;71;48;10;50
95;59;77;27;24
45;75;13;42;15
14;86;15;16;6
91;24;73;15;14
41;80;7;34;49
71;68;18;26;40
93;53;88;11;27
75;12;100;27;41
4;79;78;8;2
18;55;91;32;4
43;20;22;15;8
48;19;14;48;2
56;21;45;12;1
8;79;53;21;38
44;86;76;44;46
9;9;49;20;30
74;13;96;13;16
6;46;44;41;40
69;86;68;10;50
84;10;93;46;41
85;22;36;31;31
46;95;81;4;19
85;9;66;38;40
18;37;22;34;5
76;61;43;22;1
44;63;58;44;10
61;71;79;50;42
36;56;85;22;20
77;80;13;40;26
29;18;92;7;12
15;59;89;6;21
21;25;77;50;39
89;96;86;7;6
79;65;10;43;10
76;68;52;17;31
55;44;28;40;7
26;9;51;14;32
99;61;79;50;44
94;30;25;29;11
63;38;60;18;12
61;81;68;19;13
64;33;96;48;35
88;95;31;7;40
6;95;26;12;21
93;49;57;6;27
24;66;39;30;34
10;45;24;48;12
80;73;13;45;13
72;21;21;48;28
5;46;91;25;18
90;49;80;8;50
33;16;9;15;19
33;37;31;15;12
18;21;63;34;15
78;65;48;15;42
45;47;3;41;28
25;89;59;39;27
92;37;7;20;5
13;97;51;1;44
70;56;76;29;19
24;97;51;17;48
13;28;36;25;4
57;83;98;31;14
65;84;36;17;22
82;62;48;11;5
86;5;62;34;12
55;28;51;12;16
30;13;94;37;21
87;56;37;37;6
24;4;18;41;24
84;93;24;27;40
87;42;95;29;28
36;33;41;41;21
13;95;3;22;45
96;10;90;34;13
29;85;17;9;2
10;4;14;19;39
87;21;34;4;41
61;29;16;14;38
87;42;66;5;15
65;41;86;11;45
58;17;46;21;2
52;86;43;45;38
33;96;75;45;26
28;48;84;42;12
38;2;96;11;3
5;95;68;48;45
80;51;60;38;33
29;99;24;17;8
71;85;21;30;10
85;53;1;14;28
66;35;89;11;43
37;92;54;8;32
89;74;43;13;45
92;82;57;23;43
83;53;64;7;34
19;51;60;6;10
24;23;80;41;29
15;29;100;27;36
65;75;79;25;41
89;6;90;43;32
11;10;29;4;47
89;83;20;3;43
46;18;75;29;16
80;74;73;25;47
15;71;48;10;36
79;65;56;48;48
8;84;46;35;4
56;76;21;36;6
40;79;91;26;8
39;14;70;32;38
98;97;1;11;11
37;28;60;38;43
71;65;33;47;5
62;99;88;23;14
67;9;22;26;8
23;43;98;35;46
26;80;23;34;5
59;87;61;44;48
17;49;78;20;18
87;33;44;22;4
42;14;75;44;41
85;78;17;43;18
12;90;75;23;11
22;90;47;5;2
88;7;68;5;6
53;45;61;41;9
43;76;100;14;11
56;32;91;30;34
52;30;53;35;18
47;30;47;10;5
47;18;69;30;32
29;96;59;14;41
22;36;63;8;13
57;65;65;22;17
54;94;59;36;22
29;20;3;46;40
99;80;94;16;16
100;93;47;5;23
6;69;50;36;26
59;94;25;34;37
85;95;10;1;48
57;65;45;22;12
4;100;80;2;24
59;62;28;9;27
88;35;42;37;38
58;28;20;27;13
30;86;5;23;25
97;82;56;35;24
88;43;93;6;29
18;73;46;1;3
85;67;65;43;2
76;87;39;5;10
95;43;11;23;49
91;30;15;3;18
88;46;94;46;30
61;78;53;45;28
83;3;41;44;15
14;25;23;14;1
26;79;46;30;24
1;61;68;24;46
93;70;50;29;49
97;68;28;26;35
28;59;3;48;46
4;3;2;17;33
32;76;18;44;24
95;77;51;18;33
84;21;26;23;37
32;47;66;10;12
29;13;70;6;48
31;79;56;43;26
58;9;19;27;34
12;89;95;24;35
72;61;53;33;34
46;87;52;9;7
15;46;34;19;21
46;14;94;23;31
92;75;27;28;46
44;51;28;49;3
57;46;20;43;34
76;69;6;45;50
14;90;18;25;11
4;67;9;15;25
64;90;47;50;5
20;89;3;24;39
9;60;81;6;10
60;16;80;15;42
39;78;100;17;24
10;55;78;37;25
79;22;60;26;12
17;53;62;44;45
55;46;72;7;40
39;62;17;25;28
78;41;34;10;8
80;31;78;48;18
56;77;82;2;21
11;35;36;15;3
20;8;7;22;38
74;78;54;42;26
15;47;52;40;23
45;43;80;1;20
61;47;22;33;36
74;45;70;8;11
97;25;49;2;49
49;6;85;23;45
64;62;29;5;29
57;44;29;4;32
20;98;17;31;5
71;99;91;2;9
62;61;1;19;1
16;71;57;4;44
93;58;66;37;28
48;5;61;22;21
43;24;78;40;47
54;94;74;43;18
22;68;9;4;13
35;62;23;21;11
72;60;53;8;49
92;71;7;20;37
50;70;45;40;21
66;61;79;35;13
51;22;75;37;7
94;92;10;24;22
70;91;6;36;39
91;79;16;10;7
43;39;34;5;3
90;59;34;15;17
83;34;29;4;8
80;70;59;50;38
84;31;47;41;48
40;83;12;11;6
43;57;47;29;11
55;13;19;28;18
6;63;52;2;30
84;49;39;36;48
21;20;20;18;5
78;13;75;22;5
12;16;40;45;9
66;54;84;6;6
34;3;34;50;39
16;35;98;15;39
97;11;73;49;42
59;46;42;28;40
35;60;82;39;10
15;35;78;2;32
79;78;100;49;37
76;61;31;3;10
53;49;85;28;10
97;3;58;29;47
84;69;67;40;23
48;56;52;38;2
56;93;84;45;30
8;34;38;50;49
15;3;48;38;8
80;70;62;49;28
9;73;31;16;4
68;64;31;7;40
20;93;89;43;15
78;56;46;44;6
23;65;42;38;15
14;11;11;2;34
26;53;2;22;16
15;33;25;50;15
89;89;10;46;19
19;89;55;9;49
21;46;37;42;9
25;86;22;30;26
99;97;56;33;50
31;68;71;36;35
87;19;80;45;5
72;26;17;14;23
2;45;100;18;16
59;10;55;41;22
64;20;1;42;10
32;87;94;38;40
38;68;31;18;26
72;33;12;39;14
52;5;36;49;2
15;69;44;16;47
19;73;80;26;49
3;62;25;47;12
52;14;76;14;20
64;26;8;20;43
61;42;90;42;13
74;57;4;44;26
41;82;62;50;46
15;40;56;45;39
58;57;64;28;38
27;48;18;32;49
43;50;32;43;1
26;13;53;21;38
31;57;52;29;23
59;98;61;26;34
87;63;16;5;47
97;22;66;30;43
21;96;63;22;48
45;67;72;20;37
11;17;94;6;6
25;28;48;27;8
91;9;19;20;3
96;38;48;36;18
60;84;67;8;50
40;63;57;30;41
99;69;83;23;13
34;96;19;19;46
7;94;67;9;18
44;37;47;32;46
53;47;17;38;4
94;11;26;30;38
37;64;69;21;48
64;38;31;6;20
55;11;97;50;6
56;62;68;15;10
28;12;55;2;27
40;24;7;44;46
4;98;29;38;19
20;27;13;34;1
37;47;65;47;31
68;48;91;13;12
19;92;76;21;32
8;46;7;47;49
18;71;26;9;13
28;96;16;31;13
97;46;41;29;6
93;18;27;41;37
70;53;99;22;31
2;9;72;45;12
27;82;64;23;28
95;92;84;3;29
77;6;13;35;18
95;59;7;20;17
80;69;28;35;30
25;16;49;44;4
5;37;9;29;38
62;42;81;44;20
84;19;79;3;33
65;17;32;33;16
77;83;54;47;33
14;51;25;39;16
97;34;31;28;10
86;29;48;41;12
11;57;91;46;39
47;39;35;37;10
64;7;86;39;23
54;76;62;33;23
19;91;46;20;1
51;21;69;50;25
15;49;68;16;32
83;18;99;16;50
16;28;44;31;46
54;21;75;49;29
2;23;84;38;27
91;71;12;33;45
84;17;28;46;31
18;74;58;4;11
32;12;34;34;23
73;36;91;2;9
52;49;9;13;1
65;32;13;42;29
15;66;60;19;49
89;86;7;28;17
72;72;95;19;20
49;6;65;14;38
74;22;72;49;33
9;73;78;19;49
86;99;14;43;48
52;98;7;27;10
15;37;83;37;9
20;8;31;50;7
70;84;85;32;26
33;68;23;50;22
64;54;74;40;31
5;63;74;48;45
32;18;18;12;42
66;27;22;24;17
10;59;59;35;46
42;98;53;23;28
50;47;71;10;36
93;34;44;43;24
28;13;61;38;42
35;92;86;18;29
51;66;9;39;40
